observer,set,rep,pack_rep,card_name,rarity,card_type,creature_type,power,toughness,n_colors,color,CMC,finish,n_keywords,keywords,n,price
mz,Zendikar Rising,2,2,Deliberate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,2,12,Deliberate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,2,16,Deliberate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,8,Deliberate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,18,Deliberate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,26,Deliberate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,14,Deliberate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,19,Deliberate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,30,Deliberate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,34,Deliberate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,8,Deliberate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,18,Deliberate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,23,Deliberate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,26,Deliberate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,1,12,Demon's Disciple,Uncommon,Creature,Human Cleric,3,1,1,Black,3,Regular,0,,1,0.25
mz,Zendikar Rising,2,18,Demon's Disciple,Uncommon,Creature,Human Cleric,3,1,1,Black,3,Regular,0,,1,0.25
mz,Zendikar Rising,2,27,Demon's Disciple,Uncommon,Creature,Human Cleric,3,1,1,Black,3,Regular,0,,1,0.25
mz,Zendikar Rising,3,25,Demon's Disciple,Uncommon,Creature,Human Cleric,3,1,1,Black,3,Regular,0,,1,0.25
mz,Zendikar Rising,4,31,Demon's Disciple,Uncommon,Creature,Human Cleric,3,1,1,Black,3,Regular,0,,1,0.25
mz,Zendikar Rising,5,17,Demon's Disciple,Uncommon,Creature,Human Cleric,3,1,1,Black,3,Regular,0,,1,0.25
mz,Core 2021,2,9,Demonic Embrace,Rare,Enchantment - Aura,,,,1,Black,3,Regular,0,,1,0.75
mz,Core 2021,4,8,Demonic Embrace,Rare,Enchantment - Aura,,,,1,Black,3,Regular,0,,1,0.75
mz,Core 2021,1,9,Destructive Tampering,Common,Sorcery,,,,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,1,18,Destructive Tampering,Common,Sorcery,,,,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,1,24,Destructive Tampering,Common,Sorcery,,,,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,2,5,Destructive Tampering,Common,Sorcery,,,,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,2,13,Destructive Tampering,Common,Sorcery,,,,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,2,35,Destructive Tampering,Common,Sorcery,,,,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,3,6,Destructive Tampering,Common,Sorcery,,,,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,3,10,Destructive Tampering,Common,Sorcery,,,,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,3,24,Destructive Tampering,Common,Sorcery,,,,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,3,27,Destructive Tampering,Common,Sorcery,,,,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,4,7,Destructive Tampering,Common,Sorcery,,,,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,4,15,Destructive Tampering,Common,Sorcery,,,,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,4,28,Destructive Tampering,Common,Sorcery,,,,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,4,35,Destructive Tampering,Common,Sorcery,,,,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,5,3,Destructive Tampering,Common,Sorcery,,,,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,5,9,Destructive Tampering,Common,Sorcery,,,,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,5,11,Destructive Tampering,Common,Sorcery,,,,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,5,13,Destructive Tampering,Common,Sorcery,,,,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,1,13,Dire Fleet Warmonger,Uncommon,Creature,Orc Pirate,3,3,2,"Black, Red",3,Regular,0,,1,0.25
mz,Core 2021,1,33,Dire Fleet Warmonger,Uncommon,Creature,Orc Pirate,3,3,2,"Black, Red",3,Regular,0,,1,0.25
mz,Core 2021,2,4,Dire Fleet Warmonger,Uncommon,Creature,Orc Pirate,3,3,2,"Black, Red",3,Regular,0,,1,0.25
mz,Core 2021,3,29,Dire Fleet Warmonger,Uncommon,Creature,Orc Pirate,3,3,2,"Black, Red",3,Regular,0,,1,0.25
mz,Core 2021,4,13,Dire Fleet Warmonger,Uncommon,Creature,Orc Pirate,3,3,2,"Black, Red",3,Regular,0,,1,0.25
mz,Core 2021,5,10,Dire Fleet Warmonger,Uncommon,Creature,Orc Pirate,3,3,2,"Black, Red",3,Regular,0,,1,0.25
mz,Ikoria: Lair of Behemoths,1,14,Dire Tactics,Uncommon,Instant,,,,2,"Black, White",2,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,2,33,Dire Tactics,Uncommon,Instant,,,,2,"Black, White",2,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,3,19,Dire Tactics,Uncommon,Instant,,,,2,"Black, White",2,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,4,6,Dire Tactics,Uncommon,Instant,,,,2,"Black, White",2,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,4,36,Dire Tactics,Uncommon,Instant,,,,2,"Black, White",2,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,5,29,Dire Tactics,Uncommon,Instant,,,,2,"Black, White",2,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,1,28,Dirge Bat,Rare,Creature,Bat,3,3,1,Black,4,Regular,3,"Mutate, Flash, Flying",1,0.75
mz,Ikoria: Lair of Behemoths,4,34,Dirge Bat,Rare,Creature,Bat,3,3,1,Black,4,Regular,3,"Mutate, Flash, Flying",1,0.75
mz,Ikoria: Lair of Behemoths,5,32,Dirge Bat,Rare,Creature,Bat,3,3,1,Black,4,Regular,3,"Mutate, Flash, Flying",1,0.75
mz,Core 2021,1,7,Discontinuity,Mythic,Instant,,,,1,Blue,6,Regular,0,,1,2
mz,Zendikar Rising,1,1,Disenchant,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Zendikar Rising,1,5,Disenchant,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Zendikar Rising,1,29,Disenchant,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Zendikar Rising,2,13,Disenchant,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Zendikar Rising,2,18,Disenchant,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Zendikar Rising,2,23,Disenchant,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Zendikar Rising,2,27,Disenchant,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Zendikar Rising,2,28,Disenchant,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,7,Disenchant,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,13,Disenchant,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,17,Disenchant,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,34,Disenchant,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,7,Disenchant,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,13,Disenchant,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,36,Disenchant,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,18,Disenchant,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,29,Disenchant,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,32,Disenchant,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,33,Disenchant,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,5,Dismal Backwater,Common,Land,,,,0,Colorless,0,Foil,0,,1,1
mz,Ikoria: Lair of Behemoths,1,8,Dismal Backwater,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,26,Dismal Backwater,Common,Land,,,,0,Colorless,0,Regular,0,,1,1
mz,Ikoria: Lair of Behemoths,2,22,Dismal Backwater,Common,Land,,,,0,Colorless,0,Foil,0,,1,1
mz,Ikoria: Lair of Behemoths,3,14,Dismal Backwater,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,36,Dismal Backwater,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,11,Dismal Backwater,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,4,28,Dismal Backwater,Common,Land,,,,0,Colorless,0,Foil,0,,1,1
mz,Core 2021,1,16,Dismal Backwater,Common,Land,,,,0,Colorless,0,Foil,0,,1,1
mz,Core 2021,1,32,Dismal Backwater,Common,Land,,,,0,Colorless,0,Foil,0,,1,1
mz,Core 2021,2,32,Dismal Backwater,Common,Land,,,,0,Colorless,0,Foil,0,,1,1
mz,Core 2021,3,19,Dismal Backwater,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Core 2021,3,27,Dismal Backwater,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Core 2021,3,36,Dismal Backwater,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Core 2021,4,11,Dismal Backwater,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Core 2021,4,22,Dismal Backwater,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Core 2021,4,30,Dismal Backwater,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Core 2021,5,19,Dismal Backwater,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Core 2021,5,30,Dismal Backwater,Common,Land,,,,0,Colorless,0,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,20,Dismal Backwater,Common,Land,,,,0,Colorless,0,Regular,0,,1,1
mz,Ikoria: Lair of Behemoths,1,14,Divine Arrow,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,23,Divine Arrow,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,15,Divine Arrow,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,17,Divine Arrow,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,8,Divine Arrow,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,21,Divine Arrow,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,29,Divine Arrow,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,33,Divine Arrow,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,17,Divine Arrow,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,26,Divine Arrow,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,11,Divine Arrow,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,21,Divine Arrow,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,24,Divine Arrow,Common,Instant,,,,1,White,2,Regular,0,,1,0.15
mz,Core 2021,1,17,Double Vision,Rare,Enchantment,,,,1,Red,5,Regular,0,,1,0.75
mz,Core 2021,3,15,Double Vision,Rare,Enchantment,,,,1,Red,5,Regular,0,,1,0.75
mz,Core 2021,5,16,Double Vision,Rare,Enchantment,,,,1,Red,5,Regular,0,,1,0.75
mz,Core 2021,5,30,Double Vision,Rare,Enchantment,,,,1,Red,5,Regular,0,,1,0.75
mz,Zendikar Rising,1,20,Drana's Silencer,Common,Creature,Vampire Rogue,3,2,1,Black,6,Regular,0,,1,0.15
mz,Zendikar Rising,1,24,Drana's Silencer,Common,Creature,Vampire Rogue,3,2,1,Black,6,Regular,0,,1,0.15
mz,Zendikar Rising,1,33,Drana's Silencer,Common,Creature,Vampire Rogue,3,2,1,Black,6,Regular,0,,1,0.15
mz,Zendikar Rising,2,12,Drana's Silencer,Common,Creature,Vampire Rogue,3,2,1,Black,6,Regular,0,,1,0.15
mz,Zendikar Rising,2,16,Drana's Silencer,Common,Creature,Vampire Rogue,3,2,1,Black,6,Regular,0,,1,0.15
mz,Zendikar Rising,2,20,Drana's Silencer,Common,Creature,Vampire Rogue,3,2,1,Black,6,Regular,0,,1,0.15
mz,Zendikar Rising,3,8,Drana's Silencer,Common,Creature,Vampire Rogue,3,2,1,Black,6,Regular,0,,1,0.15
mz,Zendikar Rising,3,13,Drana's Silencer,Common,Creature,Vampire Rogue,3,2,1,Black,6,Regular,0,,1,0.15
mz,Zendikar Rising,3,29,Drana's Silencer,Common,Creature,Vampire Rogue,3,2,1,Black,6,Regular,0,,1,0.15
mz,Zendikar Rising,3,32,Drana's Silencer,Common,Creature,Vampire Rogue,3,2,1,Black,6,Regular,0,,1,0.15
mz,Zendikar Rising,4,11,Drana's Silencer,Common,Creature,Vampire Rogue,3,2,1,Black,6,Regular,0,,1,0.15
mz,Zendikar Rising,4,25,Drana's Silencer,Common,Creature,Vampire Rogue,3,2,1,Black,6,Regular,0,,1,0.15
mz,Zendikar Rising,4,34,Drana's Silencer,Common,Creature,Vampire Rogue,3,2,1,Black,6,Regular,0,,1,0.15
mz,Zendikar Rising,5,1,Drana's Silencer,Common,Creature,Vampire Rogue,3,2,1,Black,6,Regular,0,,1,0.15
mz,Zendikar Rising,5,20,Drana's Silencer,Common,Creature,Vampire Rogue,3,2,1,Black,6,Regular,0,,1,0.15
mz,Zendikar Rising,5,23,Drana's Silencer,Common,Creature,Vampire Rogue,3,2,1,Black,6,Regular,0,,1,0.15
mz,Zendikar Rising,5,35,Drana's Silencer,Common,Creature,Vampire Rogue,3,2,1,Black,6,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,4,Drannith Healer,Common,Creature,Human Cleric,2,2,1,White,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,1,13,Drannith Healer,Common,Creature,Human Cleric,2,2,1,White,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,1,34,Drannith Healer,Common,Creature,Human Cleric,2,2,1,White,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,1,36,Drannith Healer,Common,Creature,Human Cleric,2,2,1,White,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,2,8,Drannith Healer,Common,Creature,Human Cleric,2,2,1,White,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,2,23,Drannith Healer,Common,Creature,Human Cleric,2,2,1,White,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,2,29,Drannith Healer,Common,Creature,Human Cleric,2,2,1,White,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,2,32,Drannith Healer,Common,Creature,Human Cleric,2,2,1,White,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,3,7,Drannith Healer,Common,Creature,Human Cleric,2,2,1,White,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,3,23,Drannith Healer,Common,Creature,Human Cleric,2,2,1,White,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,3,28,Drannith Healer,Common,Creature,Human Cleric,2,2,1,White,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,3,30,Drannith Healer,Common,Creature,Human Cleric,2,2,1,White,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,3,34,Drannith Healer,Common,Creature,Human Cleric,2,2,1,White,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,4,1,Drannith Healer,Common,Creature,Human Cleric,2,2,1,White,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,4,2,Drannith Healer,Common,Creature,Human Cleric,2,2,1,White,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,4,20,Drannith Healer,Common,Creature,Human Cleric,2,2,1,White,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,5,12,Drannith Healer,Common,Creature,Human Cleric,2,2,1,White,2,Foil,1,Cycling,1,0.25
mz,Ikoria: Lair of Behemoths,5,16,Drannith Healer,Common,Creature,Human Cleric,2,2,1,White,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,5,25,Drannith Healer,Common,Creature,Human Cleric,2,2,1,White,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,1,32,Drannith Magistrate,Rare,Creature,Human Wizard,1,3,1,White,2,Regular,0,,1,5
mz,Ikoria: Lair of Behemoths,2,5,Drannith Magistrate,Rare,Creature,Human Wizard,1,3,1,White,2,Regular,0,,1,5
mz,Ikoria: Lair of Behemoths,2,34,Drannith Magistrate,Rare,Creature,Human Wizard,1,3,1,White,2,Foil,0,,1,7
mz,Ikoria: Lair of Behemoths,3,9,Drannith Magistrate,Rare,Creature,Human Wizard,1,3,1,White,2,Regular,0,,1,5
mz,Ikoria: Lair of Behemoths,4,29,Drannith Magistrate,Rare,Creature,Human Wizard,1,3,1,White,2,Regular,0,,1,5
mz,Ikoria: Lair of Behemoths,1,7,Drannith Stinger,Common,Creature,Human Wizard,2,2,1,Red,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,1,8,Drannith Stinger,Common,Creature,Human Wizard,2,2,1,Red,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,1,25,Drannith Stinger,Common,Creature,Human Wizard,2,2,1,Red,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,1,26,Drannith Stinger,Common,Creature,Human Wizard,2,2,1,Red,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,1,34,Drannith Stinger,Common,Creature,Human Wizard,2,2,1,Red,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,2,12,Drannith Stinger,Common,Creature,Human Wizard,2,2,1,Red,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,2,29,Drannith Stinger,Common,Creature,Human Wizard,2,2,1,Red,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,3,13,Drannith Stinger,Common,Creature,Human Wizard,2,2,1,Red,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,3,19,Drannith Stinger,Common,Creature,Human Wizard,2,2,1,Red,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,3,20,Drannith Stinger,Common,Creature,Human Wizard,2,2,1,Red,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,4,4,Drannith Stinger,Common,Creature,Human Wizard,2,2,1,Red,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,4,11,Drannith Stinger,Common,Creature,Human Wizard,2,2,1,Red,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,4,19,Drannith Stinger,Common,Creature,Human Wizard,2,2,1,Red,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,4,22,Drannith Stinger,Common,Creature,Human Wizard,2,2,1,Red,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,4,34,Drannith Stinger,Common,Creature,Human Wizard,2,2,1,Red,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,5,9,Drannith Stinger,Common,Creature,Human Wizard,2,2,1,Red,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,5,20,Drannith Stinger,Common,Creature,Human Wizard,2,2,1,Red,2,Regular,1,Cycling,1,0.15
mz,Ikoria: Lair of Behemoths,5,30,Drannith Stinger,Common,Creature,Human Wizard,2,2,1,Red,2,Regular,1,Cycling,1,0.15
mz,Zendikar Rising,1,1,Dreadwurm,Common,Creature,Wurm Horror,5,4,1,Black,5,Regular,1,Landfall,1,0.15
mz,Zendikar Rising,1,2,Dreadwurm,Common,Creature,Wurm Horror,5,4,1,Black,5,Showcase,1,Landfall,1,0.25
mz,Zendikar Rising,1,22,Dreadwurm,Common,Creature,Wurm Horror,5,4,1,Black,5,Showcase,1,Landfall,1,0.25
mz,Zendikar Rising,1,28,Dreadwurm,Common,Creature,Wurm Horror,5,4,1,Black,5,Regular,1,Landfall,1,0.15
mz,Zendikar Rising,2,4,Dreadwurm,Common,Creature,Wurm Horror,5,4,1,Black,5,Regular,1,Landfall,1,0.15
mz,Zendikar Rising,2,15,Dreadwurm,Common,Creature,Wurm Horror,5,4,1,Black,5,Showcase,1,Landfall,1,0.25
mz,Zendikar Rising,2,21,Dreadwurm,Common,Creature,Wurm Horror,5,4,1,Black,5,Showcase,1,Landfall,1,0.25
mz,Zendikar Rising,2,26,Dreadwurm,Common,Creature,Wurm Horror,5,4,1,Black,5,Showcase,1,Landfall,1,0.25
mz,Zendikar Rising,3,22,Dreadwurm,Common,Creature,Wurm Horror,5,4,1,Black,5,Regular,1,Landfall,1,0.15
mz,Zendikar Rising,3,28,Dreadwurm,Common,Creature,Wurm Horror,5,4,1,Black,5,Regular,1,Landfall,1,0.15
mz,Zendikar Rising,3,32,Dreadwurm,Common,Creature,Wurm Horror,5,4,1,Black,5,Showcase,1,Landfall,1,0.25
mz,Zendikar Rising,4,7,Dreadwurm,Common,Creature,Wurm Horror,5,4,1,Black,5,Regular,1,Landfall,1,0.15
mz,Zendikar Rising,4,22,Dreadwurm,Common,Creature,Wurm Horror,5,4,1,Black,5,Showcase,1,Landfall,1,0.25
mz,Zendikar Rising,4,23,Dreadwurm,Common,Creature,Wurm Horror,5,4,1,Black,5,Regular,1,Landfall,1,0.15
mz,Zendikar Rising,4,24,Dreadwurm,Common,Creature,Wurm Horror,5,4,1,Black,5,Foil,1,Landfall,1,0.25
mz,Zendikar Rising,5,3,Dreadwurm,Common,Creature,Wurm Horror,5,4,1,Black,5,Regular,1,Landfall,1,0.15
mz,Zendikar Rising,5,6,Dreadwurm,Common,Creature,Wurm Horror,5,4,1,Black,5,Regular,1,Landfall,1,0.15
mz,Zendikar Rising,5,11,Dreadwurm,Common,Creature,Wurm Horror,5,4,1,Black,5,Showcase,1,Landfall,1,0.25
mz,Ikoria: Lair of Behemoths,1,16,Dreamtail Heron,Common,Creature,Elemental Bird,3,4,1,Blue,5,Showcase,2,"Mutate, Flying",1,0.5
mz,Ikoria: Lair of Behemoths,1,18,Dreamtail Heron,Common,Creature,Elemental Bird,3,4,1,Blue,5,Regular,2,"Mutate, Flying",1,0.5
mz,Ikoria: Lair of Behemoths,1,20,Dreamtail Heron,Common,Creature,Elemental Bird,3,4,1,Blue,5,Regular,2,"Mutate, Flying",1,0.5
mz,Ikoria: Lair of Behemoths,1,24,Dreamtail Heron,Common,Creature,Elemental Bird,3,4,1,Blue,5,Regular,2,"Mutate, Flying",1,0.5
mz,Ikoria: Lair of Behemoths,2,14,Dreamtail Heron,Common,Creature,Elemental Bird,3,4,1,Blue,5,Showcase,2,"Mutate, Flying",1,0.5
mz,Ikoria: Lair of Behemoths,2,28,Dreamtail Heron,Common,Creature,Elemental Bird,3,4,1,Blue,5,Regular,2,"Mutate, Flying",1,0.5
mz,Ikoria: Lair of Behemoths,3,3,Dreamtail Heron,Common,Creature,Elemental Bird,3,4,1,Blue,5,Regular,2,"Mutate, Flying",1,0.5
mz,Ikoria: Lair of Behemoths,3,25,Dreamtail Heron,Common,Creature,Elemental Bird,3,4,1,Blue,5,Regular,2,"Mutate, Flying",1,0.5
mz,Ikoria: Lair of Behemoths,4,15,Dreamtail Heron,Common,Creature,Elemental Bird,3,4,1,Blue,5,Regular,2,"Mutate, Flying",1,0.5
mz,Ikoria: Lair of Behemoths,4,16,Dreamtail Heron,Common,Creature,Elemental Bird,3,4,1,Blue,5,Showcase,2,"Mutate, Flying",1,0.5
mz,Ikoria: Lair of Behemoths,4,24,Dreamtail Heron,Common,Creature,Elemental Bird,3,4,1,Blue,5,Regular,2,"Mutate, Flying",1,0.5
mz,Ikoria: Lair of Behemoths,5,5,Dreamtail Heron,Common,Creature,Elemental Bird,3,4,1,Blue,5,Regular,2,"Mutate, Flying",1,0.5
mz,Ikoria: Lair of Behemoths,5,13,Dreamtail Heron,Common,Creature,Elemental Bird,3,4,1,Blue,5,Regular,2,"Mutate, Flying",1,0.5
mz,Core 2021,1,21,Drowsing Tyrannodon,Common,Creature,Dinosaur,3,3,1,Green,2,Regular,1,Defender,1,0.15
mz,Core 2021,1,31,Drowsing Tyrannodon,Common,Creature,Dinosaur,3,3,1,Green,2,Regular,1,Defender,1,0.15
mz,Core 2021,2,2,Drowsing Tyrannodon,Common,Creature,Dinosaur,3,3,1,Green,2,Regular,1,Defender,1,0.15
mz,Core 2021,2,12,Drowsing Tyrannodon,Common,Creature,Dinosaur,3,3,1,Green,2,Regular,1,Defender,1,0.15
mz,Core 2021,3,22,Drowsing Tyrannodon,Common,Creature,Dinosaur,3,3,1,Green,2,Regular,1,Defender,1,0.15
mz,Core 2021,3,26,Drowsing Tyrannodon,Common,Creature,Dinosaur,3,3,1,Green,2,Regular,1,Defender,1,0.15
mz,Core 2021,3,30,Drowsing Tyrannodon,Common,Creature,Dinosaur,3,3,1,Green,2,Regular,1,Defender,1,0.15
mz,Core 2021,3,32,Drowsing Tyrannodon,Common,Creature,Dinosaur,3,3,1,Green,2,Regular,1,Defender,1,0.15
mz,Core 2021,4,21,Drowsing Tyrannodon,Common,Creature,Dinosaur,3,3,1,Green,2,Regular,1,Defender,1,0.15
mz,Core 2021,4,27,Drowsing Tyrannodon,Common,Creature,Dinosaur,3,3,1,Green,2,Regular,1,Defender,1,0.15
mz,Core 2021,4,32,Drowsing Tyrannodon,Common,Creature,Dinosaur,3,3,1,Green,2,Regular,1,Defender,1,0.15
mz,Core 2021,5,22,Drowsing Tyrannodon,Common,Creature,Dinosaur,3,3,1,Green,2,Regular,1,Defender,1,0.15
mz,Core 2021,5,26,Drowsing Tyrannodon,Common,Creature,Dinosaur,3,3,1,Green,2,Regular,1,Defender,1,0.15
mz,Core 2021,1,16,Dub,Common,Enchantment - Aura,,,,1,White,3,Regular,0,,1,0.25
mz,Core 2021,1,31,Dub,Common,Enchantment - Aura,,,,1,White,3,Regular,0,,1,0.25
mz,Core 2021,2,10,Dub,Common,Enchantment - Aura,,,,1,White,3,Regular,0,,1,0.25
